model_uid,lvis_category,caption
5305de093b521d18de021e70c5a9bf577a2b691d8c1e519692b6c806d353beca,sculpture,face mask
11863c2da723498da310cdb3336aa895,sword,robotic figure with shovel
1fca51989d834c008577cb3837788d8a,car_(automobile),car model
f71af4b261db2115a23a9e63f4530947b8038930445f8f5c5ee11fd8ca2e0fd1,chair,upside-down chair
ee788fbb7303ecd35a7bbb5c63cdfd894a9f7b71bccb1821301ae33730753fb0,figurine,humanoid figure
120a2bcdff7f47edb8ebe45fec0198a6,sword,sword and dagger set
2007027608dc2f0ebefae1461d38a2e4813a83d6469db348816e0e3e6f0ad7eb,car_(automobile),car-shaped object
f753ac8ecc2998cac571e7dc68f42517a3e6faaf7b78c080ffbf57ad25c45a71,chair,office chair
d3ca4ef6d873406ab1647f705c86b971,figurine,stuffed animal figure
2070ca6185464d8f9dd44a59e674392b,car_(automobile),car
f7c3e8383393ff390f4d5c264dcd88b15f3dcf9a01d80c0b6a3c0cd3f5c4369c,chair,gray bowl on pedestal
5898c09d78b0400b8a566f5369ef3dc0,figurine,abstract sculptural form
53110f6a63d6494a914ad4dfa2a61c09,sculpture,sculpted figurine
12b63a7ba1e04e6b86e1c7bbedce4c1c,sword,knife
20aae55e2ca14713b2ebc65ef9055e9c,car_(automobile),toy car
f837bf61b763b04af0d7c7edb54d8c036f4e272213c1e480e4809ade58aae5d0,chair,school chair
0cb0680806014ab5832023d2b75ce708,figurine,Dragon Ball figurine
7c1f8ae05e58a2bc364cb8d1031f027a6203bd942f4a5535b20b8a9764652805,sculpture,abstract geometric sculpture
131030aea33293e745504beb28ec4e7a482ac97b48d919599398507fc88732b3,sword,sword
21167ac4da0e40fbbb887249f1e8ad98,car_(automobile),car body shell
f88573896768a347c873bc78db20739dd7c7eb842035b530ddb7bb54cf9eec35,chair,laptop computer
202f7bb754d18e25b825e88ad6983383dfcd5500a05804b52ad411ab3d24a25a,figurine,abstract geometric sculpture
13590e5661be4301a54cea9f1c7f5e15,sword,knife
f8b46e6d97e988170a939abde55fee69fa5b8352b7da92c1d0c3c27d0bdbb760,chair,pixelated robotic arm
98a97ca1ae321ab0cb803db4cfb75483f5b71cd64fbfeb54724e4fe870e1d87f,figurine,human figure in mid-air
21a0475f20454254bac3f34681e3966a,car_(automobile),car model
f8e63fbdf59049d49ce58d492241a0d1,chair,office chair
adc0103305fd45f38a9eb7613e68491d,sculpture,statue of robed figure
1413cb88de124e02aa7ef043a4e52c6c,sword,knife
21d1c0cdb78e414390307b83a1558995,car_(automobile),car phone mount
f922ea0717954535929f7b8532cf1a3e,chair,wooden chair
db1effd574a2d9f39c46bc1599b9eed70aef1f86030658306b0de4f481461221,figurine,low-poly animal model
b0982dab4f08e72009f007dd5cba4622759e851ed1c322434de3265d4d6f8bfc,sculpture,plant stem with leaves
1483d0102d7040ddbad0f0b93b809058,sword,sword
2220a64197494161a5a23351bcb19009,car_(automobile),car body shell
f97583e411058d1f88da6076c61285abafbf54a11779dbf5b3d66677eee9bf12,chair,gray plastic chair
ca80bd3e81e82d25ad63b61aaab4093098c0b3031fd524c4a5b46ba7664c076d,figurine,armored humanoid figure
3a094e80f28a4f4391aa729642afdfca,sculpture,fragmented decorative architectural piece
0e4370815f574119a38bd835811add7e,figurine,stylized figure on hexagonal base
4153363f8cc442cc95a913df9600c110,sculpture,abstract scribble
1515f3257a1640d3ad6c25c50d1d2295,sword,abstract symbol
2295f0f9d5b758334da7544c1df5759349c07bcdaaba4c18ef09ca27a76f2ed8,car_(automobile),car model
fa203ba3b5a441a3a3dc4b5271f24264,chair,modern armchair
055d915611c4457984468fe56a483aa5,sculpture,handwritten name with cat figure
157f6528d5314edb9e702f855fc596c1,sword,sword
0d725ad57ae04203840b441baccd1cb5,figurine,low-poly humanoid figure
57de37e92930484ab429c51902aea9cc,sculpture,snowman ornament
15c221777e5317708366a2a57a2f4d3da33f992bc5345b11bf48978694fc8a8f,sword,abstract sculpture
faae5a6d84369d1bed3fbc2923aabe52afede31c1d7c64cac484c0bfc7165efb,chair,wooden chair
4c7e0cb5f3038136622757fc28e8b292652531dcea687e64f5f59e8971854086,figurine,low-poly humanoid figure
01b0d4026a2a2f4d8f76bcf22ad67678810686f87205f9b4f9d69b0d5d222074,sculpture,abstract sculpture
234fa8768f1f48d18b558b029e294a93,car_(automobile),car model
fb097ce6191043d68e5a2bebf9b8acc3,chair,rotated square object
76659a18170099c9e182ac443883fa91788aadff927c09ffb29b04fa104f9c0a,figurine,abstract human figure sculpture
d595106fe8784f65b2b808d324a0c6c4,sculpture,abstract sculpture
1647f95eeb7a4124b1f458569c3df237,sword,sword on a stand
fb9c89a890f545bbb2c6bdd0060ea2ab,chair,rock
7b615bb7511a4ddfa71c4ec4cccd886e,sculpture,figurine on base
16714a76ae5577a60c0e43cece2b9e5bf66cf815a0b2db86672c65f3b640642e,sword,sword
240e8287f8d6160150eb4402029fccaff6f9d656d157e4ae5cf03afdf8b7e89e,car_(automobile),car model
fc3610ba8caa44258e3047f533447481,chair,chair
3675467177b64d50b91cdfd25724ab42,figurine,dinosaur-like creature
908b52154c0d414a954c758f6ed87217,sculpture,rock fragment
16d4f549b38c451da6b9ebc5b420e537,sword,sword
fc94bb4e87a743ea862b9552c141bb1d,chair,modern chair
21630694d0c6adc41fe1259165b26318fe8b1d5ff436985c7d873e09efb2d531,figurine,scarecrow figure
232888151ad342f4b93d1900f0326662,sculpture,abstract geometric sculpture
24cae5060a1148908c70e9c7ae678dd7,car_(automobile),car model
fce3fefe6b773db0d5929d68e4f805b3e1e1754dfc650d8e4907059c300039bf,chair,folded origami crane on mat
5a05efae03334909ae769becc454d5dd,figurine,Baby Yoda figurine
178d4eb645515c89056609e66605c13cc508dc4cf53a0ca649b228d8876ae427,sword,sword
2500f63642699717d71c59306cf349de8b213a51058108e73aefd3b758d72c95,car_(automobile),car model
fd3068e3534b47548863aad47d681738,chair,geometric table
fc4495a186ca426a9da18ca5a90d1a5f,figurine,abstract gray object
b33b0ed2afe218622ff0d5e93074e043b37dc8b3a90a9852623d3f1becd6ee24,sculpture,abstract sculpture
180656a44ef047e99492550c9d53d221,sword,sword
256f95ae08444cb9b003ccd310873d22,car_(automobile),toy car
fd77cd8ec8df449aaba79028399f8c63,chair,wooden armchair
1623c6116c3f602b5413d838fec9d44f060eb557a1ef82734ed30540db0e9f83,figurine,hooded figure with cape
259679acbd0b5e25ea00cabaf17bab2ed87173cf96eeab44c93af24e65403c87,sculpture,abstract sculpture
25bb73e57fc69371a1deb4abf06af4d0a2b74e1ff9b5ddad0632a788b8181675,car_(automobile),toy car
fdaa6075dabb914a92035fd0e0a7869e7b9df1538255315748a54ec54c65574b,chair,modern chair
4bbd93c8ca1074437170fdcf1c7232f5cd12c58a1ae16baada8eff0fdd01ba1a,figurine,abstract geometric sculpture
bc2ba92fb67045449247fd39b70336a6,sculpture,child figurine on square base
18930af4991e4fa19eb9f90371696ec1,sword,sword
fe07be47bd1b40ed9c3ad08a011de5a2,chair,modern chair
d056c6c5a5d14dc580c57fed6f0dab35,figurine,statue on pedestal
18f9ef3653e94eb9a1a54589cc0f0b7d,sword,sword
fe3eb482401f47e7750cae2ff9da7de84e12123417978eeaaae6099d0520ad39,chair,folding chair
42160f2885b741e68cf0b9f47ac1133d,figurine,abstract humanoid figure
dd48ce2a5e12a3e3197e53ba4c03517ca750547fccbc3d57f5f89420be2a19d2,sculpture,low-poly rock-like object
195581e5fc8444a38ec46cf079d62e07,sword,sword
fe804e89ff40bcb75984289a0e3a7416a7424a980942f1386ecda2adb5a4cc9d,chair,foldable chair
46aea247d80963f2161c4450a5488f7fc265fb0cdebd8a0179f5f11fd11684e7,figurine,gray rock fragment
951e5fde9f1c7c3da71dceb0e0eafa1b27ff714bfc9ec38cde1e1a7d5c320f24,sculpture,low-poly hammer
274140196226884f60dece521101b920f7669cf54e89715e2003cff7655a1ccd,car_(automobile),car body part
c687cc9ea57fc6cfe5760ff98c28c01e4239da3c3c56ae4eab3757b61feaa239,figurine,stylized human figure
33e22517c64f1bff7cf15cd2c435f3ef086d04a3a66fa741c1e3904e2b3fda50,sculpture,abstract sculpture
19fdc76b501c475eba8bf75f7cbbf835,sword,sword
fedeadf5e3dfc76a3d2e51f918b9c2938ee468565482d13ef24144dc687edcca,chair,foldable chair
2b0585227df74c2a8cda1d84045b15a1,sculpture,abstract head sculpture
1a31c955374e4c2899e6e09cf4558744,sword,sword
27b1315c1b86d3850d0fe1238de964b6a7862b1a3c565e52eb60894386cd1e94,car_(automobile),toy car
ff09a4d302de4a2e803eb125a0f91600,chair,office chair
70507aeacc96463194483222fe2a2f81,figurine,humanoid figure
5ab689381db0408fa7e2593db6e36b65,sculpture,textured 3D lettering
ff621a4f561b4674b96bbcaf302ab91c,chair,folded paper object
e7f6ce9c5221d2c651a2e8755bfb69852500887ddfa536d7ef9bb68fdaec5fab,figurine,humanoid figure
54cc50c23833572f4b84994ad48b6a2a51763d24b4159250975930f811194197,sculpture,face mask
ff96235b69d34c30a00d43be42a72482,chair,wooden chair
59e01d81d68a0dd24a7480cf566394b97550deac55a20a5afc52fc322057d9cd,figurine,multi-limbed humanoid figure
677f30af480a4d16ad69badebd68d0e3,sculpture,abstract sculpture
28db417a72fe472d8ffccb9f55b85c8f,car_(automobile),car model
ffe1fd93b13948788567ec322cc41e36,chair,chair
1bb4d19542c74809a7d362b7cb7ae375,sword,sword
2923bb88a3abebe4357e517486d429813e7cdb86404bf5c315c659c8a4953566,car_(automobile),headset
00290eea508775f029acf0ccd572dfa6ce8dfa0b181f9234bb95d8e2c1dbb472,chair,modern armless chair
41abb14db06c3f6c10d8d817b8dc4b84953df4927ad0f51364be7c41e9715e8c,figurine,abstract human figure
29498b3cbc57217d8fa1b2d7cc68e4b43e5ce344fd700e9c871f93a9f97df80c,car_(automobile),car
007da1194812469c8155b4e9c74dca38,chair,chair
8627d19e281c4c1295fce7f404e71ae6,figurine,broken mechanical part
1c22742d6ae54bb6869359b4e6de04e0,sword,gray abstract sculpture
298023db75d7449eb6bb56c75b5cb196,car_(automobile),model car
00c747ee48644e93b105befebcd49dc8,chair,modern minimalist chair
704b44cda8f8d26e9ed6655847c4dde736019920e31fb8c7b3e20faf7fac46b4,figurine,humanoid figure
29942c1225d54f928d68d631a0320c71,car_(automobile),car model
0102ef37fa49be87d23521cba4543a9dedc5e90f387e8661eb4e9296bc839929,chair,abstract geometric sculpture
9701186222884e71800c779ff820a171,figurine,abstract sculpture
18ead338e8fcc71b0ebfc91f968e96fce176820c78d5131810102bbd9831c3e2,sculpture,abstract gray sculpture
1cfff78970aa4fe287c24f0846ed4447,sword,fishing rod
29e876db6d3e407daa80d3a264f22319,car_(automobile),car model
0144133a874d4fa9881d8947928999e0,chair,armchair
58259309618b08f75df2d498d91615c4410ba153b250bf04355a53241c95fd0d,figurine,humanoid figure
a73ef4bcc041440fa533261efba2fead,sculpture,dragon figurine
1d3462a6144b94fff917bc5c6bf048fc48d06adb2278d24fc448267d0be004ae,sword,sword
2a7384cb133a48919c199be70054d266,car_(automobile),gray abstract object
0182e06298c5ed07aea5e4529573ccaf3fd27d96d01f1d217ac1431c03c521c5,chair,exercise machine
a3f94e3c72fbc2607f62275757e50b17f8123020370d33d27a81f36e910c64c9,figurine,abstract humanoid figure
1d5fd757538b4b70864af3b5824f5c81,sword,dagger
2a99383724e44a5b9dd00747246e33f7,car_(automobile),car
01e2002b45090cd3faa753c7bc18552b46168f845aeb5c3ee23c252ce139a767,chair,rocking chair
060d1e53937443a3930e44abbfb2f0a3,figurine,Roblox avatar
712857f1a3405465be2baa04e098457fe12a52f7b006d595c442b073ba1e236a,sculpture,gun magazine
2ae1e0629a9f04ddf1c863bf51f976ec33cab26c6c67daf7fc00d4d139a39f48,car_(automobile),gun magazine
d8706b29f35c47be95a73775e939c507,figurine,sculpted figure
73a73155573d41a59563b55b025c766d,sculpture,mountain-shaped container
1e02e5a8929044978e77081db0a08b11,sword,abstract geometric sculpture
2b1b17011872445fae987bc788b6fde3,car_(automobile),car model
fb7bfb8be2c23d6e9a6575568be38b22898ce9f171d8ad3a7c0701d6b0b3dd5f,figurine,humanoid figure
1e6407b173814ae498c5c8549381c13c,sword,sword
2b886bc5860248fa86a256606f74d231,car_(automobile),gray rectangular object
b50fe84ffbdd88a29c7d9e2006a1119e0de0de322138104d78f714db93e1921b,figurine,humanoid figure
3ecd9906f210f4f0244624a563b235120029363b711eed4a016a51c521ee396a,sculpture,abstract sculpture
1e9add4c86d0443a828620769239b0bd,sword,sword
030f8a772be14ecab1bfc5cf34e1e665,chair,modern armchair
a93ffc82a4eb495b865e819e18681286,figurine,geometric block
f063b9cd7660476b81ca92e0e010ff3c,sculpture,perforated fish-shaped object
1f2bfb0ba54c467c814ec063cda6f665,sword,sword
2bf1bdd9588b4e90af082ade567038fa,car_(automobile),USB flash drive
034eb7ff37a94fa8a8f7c9305217f18b,chair,modern chair
fa49ebc89c9245588b52bee0c30faea4,sculpture,abstract sculpture
2c21b97ff3dc4fc3b1ef9e4bb0164318,car_(automobile),car model
03830a97cfc941f0a8d0fd069ec350e3,chair,square object
8a6715b609b849028292210df82745e5,sculpture,abstract geometric sculpture
1fdf17b033168221b3bff9b2387b7d0035491be3baeb586461a035ef4272251c,sword,fishing rod
2c7d8fc79824428b97ce5f56629d0ed1,car_(automobile),car
03cfb7cd0b4f4798ba10ddd70f4f48cc,chair,chair
7b7c6392df43442dba8ce4b8c1f691eb,sculpture,wall plate with attached component
2010ce04f34d426abf3f22f2b25606db,sword,sword
2ca888b9289a428683a3af64f62ed9d6,car_(automobile),gray square object with handle
0411bb4c502247bb89ca8c5a139c2725,chair,window frame
0cd0ba6a6a084b028fab198bd7c1493d,sculpture,statue on pedestal
0449eeab58454df9858b63128a923acb,chair,abstract chair sculpture
5b3ca3668d8c251ef7f9e26f63acb276badeac1355f434943fc0a4b8eca8e2e8,figurine,gray blocky object
222ab5fa284c4f788f71851d152f6bb5,sculpture,abstract geometric sculpture
2d44c05d36424ceb96e6da7451df782d,car_(automobile),car
0494222eb1cd46749fe9931dd6c4c30f,chair,chair
ca2632d07fad468783d0941c11a5115b,figurine,assault rifle
7b377151f1dd4088b172e9e05a405eb9,sculpture,textured object with text
20de8c20cfc645ad9652a9b4cd147256,sword,sword
2dfcf4c0f0d1f75d5017886e5ec3ca0859aeb45c354b5a13f2fde0eea06c2a5b,car_(automobile),stone artifact
04c43b79de8e494b8a8ecff89375e71b,chair,simple chair
f59aaa2d5d934aee837d19374d7cf5b3,figurine,gear-mounted dome object
21204714ab4d440380f2d54fe048efd1,sword,sword
2e5f971746e294ca8a8fd3ee3b92803ede150fa64619aa35a8c16cd4fe7d948b,car_(automobile),car model
05039b2501d34e31b141ba36222d7c78,chair,gray square tile
747c73f860a43d12144d3bb5106562df65d0b65024389ccb7eb1eb8cb2b70ae2,figurine,penguin
8215302879dd43469fdb438fd9199412,sculpture,bust sculpture
2164cb90002f4ac28c70178b450f9e4b,sword,scissors
2e806792518c47db84c9d542fc10348b,car_(automobile),gray rectangular platform with small object
056127479b414a36a483473b6e82082c,chair,metal patio chair
a4311dce02f942bb842271d83ce1fd55,figurine,cat figurine
c6c3b2ef4f564c75b77e96e1971d39cb,sculpture,sculpted reclining figure
2ebc21de607540b9a1bca8a66baf58ea,car_(automobile),hexagonal base with car model
0594f1fde49e4297b9676ce9dd1afb5b,chair,antique-style chair
bd43282ca1c3456e849d29706f5b67fc,figurine,gray stick figure
221e3dbcef2044cdbdb131212b3b5c83,sword,sword
2f24397b216fa850b4cd0bf7f7d7ccdd11acc7fcf9ef0a858bfb2f98422f0ff0,car_(automobile),motorcycle
05f2fb7537d540e79bf0c1760d2c4014,chair,human figure
607506a36a029f8b2309cc2bed3b77fa609bd7dc7cd9149f65faf512fffdbd9e,figurine,sword-wielding figure
182c74fe33b34fa5b156fa308948882c,sculpture,abstract geometric sculpture
063b7625a194466b8ad5713665d19412,chair,modern chair with perforated back
cce5813b59cb614b592924296005d8e89b93a0f9676b41dd034aaaf55e5dc83a,figurine,broken circular object
ad109479f16be9a7e313ba1d288d850ca810e9be602db9a00e9f8c57747c9037,sculpture,abstract bird sculpture
2325cb1ccc0b4cb5862ab3fc2a9f245e,sword,sword
2fd2c31dbaae4601a2334fe04234231e,car_(automobile),car body shell
06b54394f2777c050e2ee01e36a9cabf76d1d84b7af6262aa54704d0e9d03ea8,chair,chair
3db9f7d203a72c430e8116e6c1e1fca9b6b98fd8b3e98ebfb5805918109f1af0,sculpture,abstract geometric sculpture
238905a64e68423bac9632df186a1e4e,sword,knife
30112580916041038672d548c055ff80,car_(automobile),car
488677f623554e6a8a7cbce687e2173f,figurine,abstract gray sculpture
da56a7015878058cc133384fdb283e139e80bd6543f336caeb9365b0ca34ebf2,sculpture,pipe fitting
73b1da371f2c510839119a18bbdfbf315820cf5a7e41d7f545e77c440727358c,figurine,abstract geometric sculpture
f5b82c4ebd1576c5ab4af546632fe8b59cc06eb977637c485caf5f750e61d0d4,sculpture,gray abstract sculpture
2400de2ad2664e05bdc810cb786a20fa,sword,sword
30a269cb4f580bb8e156298fe127b0a87ffa2a810d9bc75e938bd3e1fd4e97a1,car_(automobile),toy van
076d68ac6523422994ea7cebf4e69678,chair,office chair
422d8c5867fb26b873dc4ab15f0fdee9e177aac69ec29b363334027b2603eb5a,figurine,humanoid figure
071ddc520cc37f905a6e9bbe7441576d4c3b0287af4205668a961c11e38387df,sculpture,face mask
246bb60df89a4c73bb4613bb22b0367b,sword,sword
310f8664b8054f689b6e700e877c14e2,car_(automobile),car model
c3ef28285dc64dac94a987446f760716,figurine,abstract human figure
8a74a98ab82d9489865d3f70d577a75ec3dbae65b85c29aadea476cf14241ae0,sculpture,broken mechanical arm
24e0fc55daa548e9b62fd3f208411ca2,sword,sword
08110260a6134b1c9544667242ee5cc4,chair,modern chair
252a08a296d343bc9c95a8d7f1f77944,sword,abstract gray shape
31cf431fd337478f80cbbe0fe4f13d3a,car_(automobile),car model
0859233e43aa22f720b0bcc6f081708c1c391bcb15a44dda4a986535619f492c,chair,gray chair
f5100fb1fa00845142a6c6979d1c05233cf2ccb45c96b37117133cacb3d9682d,figurine,stylized animal figure
57a029058813064eabd4c85a18fdb62cd39b1c7bd38f4490609b26f8d7b5a45b,sculpture,L-shaped bracket
08cb89a09e244a8dadf54e3460cdd491,chair,wooden chair
082182bf016f44a89770049d99fba9f4,figurine,broken electronic device
186fe74bbfaa4d8195d33ca84cd94d50,sculpture,abstract sculpture
25c46a357b6c440b9239f21bdb747f14,sword,pixelated sword
08f095d7f3e14dd88c50eb077b7e4fe6,chair,abstract geometric sculpture
688f987753ee2ad21c4f540c3f35ce3a8a5ad9618aaf30ecd3b1482a9b60fda8,figurine,mechanical arm component
8037ceb79bb3444e9b3340af0404a3a3,sculpture,bust sculpture
260da596ec53494cb81971fcaf13f848,sword,medieval knight figure
32b64ee07e044ab0b52ab657bcc82e0e,car_(automobile),gray toy car
09436d0836df84e3cdd3ce0a0c68ec5cbc5d7c3a4686beacc9c2ed04e580d217,chair,wooden chair
17c6291dd3f948c7a331524b05157099,figurine,geometric shape
33657ac0e044493daf495d45424ead7a,car_(automobile),car model
0982a9dcc2949c1feaa37a5a6a82942373ce446f049ccdbb484c553fcab7a336,chair,school chair
4c8df5704fd94cba9a04093f763ee05a,figurine,miniature figure on base
1eac281b2c93dfc645ad3f3436a9cff2c103800243c5641b4d6d39303cb27307,sculpture,abstract sculpture
33c4d1f4d53844ba8ae6a59ddb44c2f0,car_(automobile),car
09d1191135d947879698cbd671789945,chair,perforated back chair
658e188da78e5b5508c9577eb847ba0ed4bdd734df456eea1303f081ee81403a,figurine,3D cartoon character
9f37bead9d4a41e095cf5ebe642f22df,sculpture,relief sculpture
3484b0ddb0254da5bdd3c564ab3776e8,car_(automobile),remote control car
0a0bacd17ac8254fe690eec71d401afdfcffbcb0a19bc16dc8475825060e54d4,chair,office chair
ca052263649e1b22662136c6e01298b26fb4a10aa09c07b386c3e27b64a3e657,figurine,humanoid figure
26f8225548b749cb837a60b399659fe5,sword,sword
34cde3fea7ae237089b997afacd73b12e1bb24073823aa07ef120964da9af411,car_(automobile),car model
1b7342f2de19eca2649ee14b3f3d1684addbba1d00ab0c9ded0fa1c0f62ed7fc,figurine,humanoid figure
560f84a2f848e7e67131d0ae3b9a5604e97a7d67a8876e1450d16f6b8663f79a,sculpture,abstract sculpture
27536d887bc34b31b9908151580922e7,sword,sword
34fa1380363f48c0bc5caef7b8bcbc30,car_(automobile),car model
0a8fd74072f8457db07182f7411bd4be,chair,chair
efbb32609fd44a4f849015e875bc57a1,sculpture,sculpted bust on pedestal
27b41625bb2e4461ade04a7d04aba3ef,sword,sword
3533a5f259754fa5aee10e495b9d6bb8,car_(automobile),box with decorative elements
0ad30d901d8b44d69371950899729f83,chair,office chair
f2e367c21e15e846eb6a23805c4f3acc2b769ccb6a307976c3bf3566465b6fcd,figurine,humanoid figure
27fe6bcf4bc84f3a964db4eb3bf06ac6,sword,sword
357b3bf700c941bca3854fc314911b95,car_(automobile),car model
e514e741ed473be7fc377bf9435b960604d6e77d1c546ce8518fb46a17f7828c,figurine,mechanical part
e9d9657a6030bf03d8342cc0761611e610b1acd637146a26570e5d9b560f19cb,sculpture,dog sculpture
286c0da4422543599fbcd3570a776a3a,sword,gray rectangular device with button
35d4d04bb6db4758b9740fed59dafb51,car_(automobile),car model
9b11c8e4aa2a488e8cc818374ad4d58e,figurine,elephant figurine
5cb43fba3c20433db09e9854e4cc0247,sculpture,abstract human figure sculpture
360f2fc0eebd46cfb42c91fad2e53f2f,car_(automobile),car
0be7c6a65e0311c3d22afff4f9bfa75704abd28a7ba3eab32f4a3fa342eb13b1,chair,modern chair
32d1772e597d485789c05e26d5f2047b,figurine,abstract sculpture
1b0fd7f10ef84650bde143a4dba1a701,sculpture,abstract sculpture
29019da75ed9414b85a4e717e9bd40a5,sword,sword
3657018ed6e59b0cdb6348e62032eed3b35c6939378d3468c176abaa13b1424b,car_(automobile),toy car
0c1966c630d2440187af754b2a520479,chair,abstract geometric sculpture
a438906cdf3f7f9380607df045aae9c815ac15534496f47748ccaae1aa93879d,figurine,soldier with shovel
62886082c3b144d18ca516b396cf29f5,sculpture,marble bust on pedestal
2972f9fff3374ea796998da03adba0dc,sword,sword
36b16f076a631d521a268dc565e5939da2b461e1fe0a69867f1ad9308aeb76df,car_(automobile),car model
0820b7d1618c2e8dcbbd7aca2bc51ae8687519f09b33c506553a344918c277bb,sculpture,gray abstract sculpture
